Day,Date,Time,App,CPU(%),Memory(KB),Launch Frequency,Window Status,Session Duration (min)
Sunday,17-11-2024,14:31.39,Discord,3.48,173367,2,Inactive,18
Sunday,17-11-2024,08:00.58,Visual Studio,4.48,555067,2,Active,14
Sunday,17-11-2024,09:53.44,Jira,0.39,509360,1,Active,26
Sunday,17-11-2024,13:45.24,IntelliJ IDEA,1.99,390932,2,Active,34
Sunday,17-11-2024,12:00.51,OBS Studio,2.35,281139,1,Active,60
Sunday,17-11-2024,10:17.55,GitHub Desktop,3.65,180678,1,Active,32
Sunday,17-11-2024,19:18.18,Chrome,0.35,428758,1,Inactive,58
Sunday,17-11-2024,23:38.08,VSCode,0.56,342989,4,Inactive,12
Sunday,17-11-2024,23:37.28,YouTube,2.78,656045,3,Active,34
Sunday,17-11-2024,08:58.00,GitHub Desktop,4.12,568313,2,Active,48
Sunday,17-11-2024,08:46.03,IntelliJ IDEA,1.77,227390,2,Inactive,20
Sunday,17-11-2024,12:32.14,Slack,1.15,257649,1,Active,34
Sunday,17-11-2024,23:37.38,Zoom,1.54,376951,1,Active,19
Sunday,17-11-2024,14:47.21,Word,1.81,633089,2,Active,54
Sunday,17-11-2024,20:37.34,Android Studio,3.13,568248,2,Inactive,59
Sunday,17-11-2024,22:04.20,Google Drive,1.23,312732,2,Active,13
Sunday,17-11-2024,20:34.51,Outlook,4.82,536544,2,Active,60
Sunday,17-11-2024,17:47.11,Android Studio,1.76,527942,3,Inactive,14
Sunday,17-11-2024,12:28.15,IntelliJ IDEA,2.52,284531,1,Inactive,43
Sunday,17-11-2024,23:34.47,Blender,3.51,514384,1,Inactive,45
Sunday,17-11-2024,14:30.57,Google Drive,3.63,410286,2,Inactive,28
Sunday,17-11-2024,08:03.34,Firefox,2.92,222506,2,Inactive,13
Sunday,17-11-2024,16:08.57,Excel,4.58,632324,4,Inactive,55
Sunday,17-11-2024,19:18.44,Edge,3.7,632455,2,Active,22
Sunday,17-11-2024,10:37.08,Excel,2.85,270996,4,Inactive,21
Sunday,17-11-2024,18:27.48,Xcode,1.8,142071,1,Inactive,58
Sunday,17-11-2024,00:45.57,Teams,1.88,348535,2,Active,28
Sunday,17-11-2024,09:03.49,Netflix,2.63,144961,1,Active,11
Sunday,17-11-2024,07:01.54,MATLAB,4.87,276364,2,Active,51
Sunday,17-11-2024,14:41.56,Visual Studio,0.49,485719,2,Active,25
Sunday,17-11-2024,00:16.59,Excel,3.23,379492,4,Active,52
Sunday,17-11-2024,21:16.03,Discord,4.95,694263,1,Inactive,10
Sunday,17-11-2024,17:21.37,Spotify,4.03,342568,1,Active,53
Sunday,17-11-2024,17:17.43,Teams,0.71,338176,1,Active,26
Sunday,17-11-2024,20:40.39,Spotify,1.4,348733,1,Active,11
Sunday,17-11-2024,15:47.31,Opera,2.47,673580,3,Active,57
Sunday,17-11-2024,20:41.22,VSCode,0.53,258146,2,Active,10
Sunday,17-11-2024,00:49.39,Android Studio,4.72,372288,1,Inactive,19
Sunday,17-11-2024,00:10.01,Opera,2.36,471710,3,Inactive,58
Sunday,17-11-2024,08:53.36,Edge,1.49,264593,1,Inactive,17
Sunday,17-11-2024,07:52.32,Xcode,2.05,581790,2,Active,54
Sunday,17-11-2024,10:10.14,Visual Studio,1.87,460420,3,Active,18
Sunday,17-11-2024,22:41.02,Blender,3.52,695124,4,Active,11
Sunday,17-11-2024,15:41.42,Firefox,3.43,378698,4,Inactive,38
Sunday,17-11-2024,07:58.31,WhatsApp,2.59,666659,1,Inactive,44
Sunday,17-11-2024,12:11.11,WhatsApp,0.83,172810,1,Active,38
Sunday,17-11-2024,09:59.33,Unity,0.41,168925,1,Active,35
Sunday,17-11-2024,18:32.11,MATLAB,0.87,443900,1,Active,18
Sunday,17-11-2024,09:54.15,Unity,0.87,687767,1,Active,55
Sunday,17-11-2024,00:14.13,Unity,1.92,196936,3,Active,60
Sunday,17-11-2024,21:56.14,Visual Studio,3.51,192619,1,Active,57
Sunday,17-11-2024,10:08.51,WhatsApp,2.56,679679,1,Inactive,21
Sunday,17-11-2024,19:47.16,GitHub Desktop,4.37,322803,2,Inactive,42
Sunday,17-11-2024,21:56.26,OneNote,1.92,172656,2,Inactive,52
Sunday,17-11-2024,07:33.11,Xcode,1.49,696436,2,Active,39
Sunday,17-11-2024,11:48.59,Jira,1.49,273179,3,Inactive,13
Sunday,17-11-2024,18:54.52,OneNote,2.89,546222,4,Inactive,41
Sunday,17-11-2024,10:01.04,Zoom,2.44,605463,2,Inactive,60
Sunday,17-11-2024,00:25.08,Xcode,0.86,583284,4,Active,44
Sunday,17-11-2024,16:09.56,Firefox,4.74,628536,4,Active,39
Sunday,17-11-2024,07:27.20,Steam,0.9,569405,1,Inactive,52
Sunday,17-11-2024,00:34.04,Discord,4.04,476775,4,Inactive,26
Sunday,17-11-2024,20:28.41,Microsoft Store,1.79,397666,1,Active,49
Sunday,17-11-2024,20:25.10,MATLAB,1.04,536857,2,Inactive,49
Sunday,17-11-2024,14:29.40,Unity,1.74,557361,1,Active,13
Sunday,17-11-2024,12:26.21,Microsoft Store,1.33,284268,2,Active,45
Sunday,17-11-2024,21:12.51,Skype,4.76,241396,1,Inactive,25
Sunday,17-11-2024,19:16.15,Steam,3.68,262257,1,Active,15
Sunday,17-11-2024,10:01.04,Excel,3.36,118183,4,Active,24
Sunday,17-11-2024,00:36.14,IntelliJ IDEA,1.78,342694,1,Active,35
Sunday,17-11-2024,21:06.40,VSCode,4.54,515134,1,Inactive,35
Monday,18-11-2024,16:13.25,Android Studio,1.57,532762,4,Inactive,58
Monday,18-11-2024,23:50.38,YouTube,1.35,405455,3,Active,18
Monday,18-11-2024,08:54.07,Notion,1.01,368883,1,Active,57
Monday,18-11-2024,08:50.42,Discord,2.22,161191,2,Active,56
Monday,18-11-2024,08:55.49,Xcode,0.48,135567,2,Active,18
Monday,18-11-2024,13:01.44,Jira,2.9,597448,1,Active,46
Monday,18-11-2024,21:27.39,OneNote,2.29,258025,1,Inactive,36
Monday,18-11-2024,08:23.09,Netflix,1.79,111094,1,Inactive,10
Monday,18-11-2024,18:37.45,Unity,4.76,278473,1,Active,50
Monday,18-11-2024,11:12.18,Discord,4.55,165276,1,Inactive,50
Monday,18-11-2024,10:13.17,Steam,3.53,557299,1,Inactive,47
Monday,18-11-2024,22:53.09,Netflix,2.95,239078,1,Active,51
Monday,18-11-2024,13:55.31,Jira,2.68,693790,2,Active,17
Monday,18-11-2024,14:29.13,Google Drive,1.38,316242,2,Active,10
Monday,18-11-2024,10:47.06,Netflix,1.02,411046,2,Inactive,31
Monday,18-11-2024,19:11.05,GitHub Desktop,1.7,272986,1,Inactive,51
Monday,18-11-2024,17:52.59,Skype,1.73,575757,4,Inactive,16
Monday,18-11-2024,22:07.52,Microsoft Store,3.26,290033,1,Inactive,13
Monday,18-11-2024,15:52.15,Notion,2.83,657274,1,Inactive,32
Monday,18-11-2024,07:38.15,GitHub Desktop,2.45,582989,2,Inactive,29
Monday,18-11-2024,20:09.06,Postman,1.63,379683,1,Inactive,50
Monday,18-11-2024,08:05.34,Google Drive,0.59,666057,1,Inactive,31
Monday,18-11-2024,08:09.31,Trello,0.75,583140,1,Inactive,39
Monday,18-11-2024,20:34.00,PowerPoint,2.14,508331,2,Active,13
Monday,18-11-2024,14:45.06,Teams,3.42,172010,1,Active,55
Monday,18-11-2024,15:05.36,GitHub Desktop,3.56,507655,1,Active,57
Monday,18-11-2024,14:49.50,VSCode,3.35,478069,1,Inactive,15
Monday,18-11-2024,09:48.39,IntelliJ IDEA,0.41,675714,2,Inactive,21
Monday,18-11-2024,23:45.23,Telegram,1.5,629015,1,Inactive,44
Monday,18-11-2024,20:07.22,Jira,1.52,420190,1,Active,58
Monday,18-11-2024,21:47.00,MATLAB,1.2,389238,1,Inactive,47
Monday,18-11-2024,21:32.30,Eclipse,0.79,410875,2,Inactive,40
Monday,18-11-2024,20:43.55,GitHub Desktop,3.38,377385,1,Active,50
Monday,18-11-2024,00:01.42,Blender,2.68,223721,3,Active,12
Monday,18-11-2024,11:25.15,Opera,1.48,157181,1,Active,12
Monday,18-11-2024,00:58.37,Google Drive,4.15,685751,4,Inactive,10
Monday,18-11-2024,12:09.43,Jira,2.57,288823,1,Inactive,26
Monday,18-11-2024,10:06.22,Steam,3.75,600539,4,Active,25
Monday,18-11-2024,12:47.39,Jira,4.16,158296,2,Inactive,49
Monday,18-11-2024,11:23.57,Google Drive,2.55,639988,4,Inactive,18
Monday,18-11-2024,12:07.02,Jira,3.43,599649,1,Active,45
Monday,18-11-2024,18:19.47,OBS Studio,3.36,421338,4,Inactive,32
Monday,18-11-2024,19:20.33,Visual Studio,2.15,449619,1,Active,22
Monday,18-11-2024,12:14.44,Notion,1.77,265339,2,Inactive,30
Monday,18-11-2024,20:57.16,GitHub Desktop,2.78,663828,1,Inactive,35
Monday,18-11-2024,12:04.53,Spotify,2.2,477645,1,Active,49
Monday,18-11-2024,07:02.23,YouTube,3.31,677432,1,Inactive,29
Monday,18-11-2024,09:19.27,Firefox,0.64,347068,1,Inactive,55
Monday,18-11-2024,13:35.53,WhatsApp,2.28,515396,1,Active,36
Monday,18-11-2024,20:52.14,AutoCAD,0.85,355892,1,Inactive,52
Monday,18-11-2024,11:05.55,Edge,1.61,152912,3,Active,47
Monday,18-11-2024,14:57.17,Outlook,2.4,544321,1,Inactive,39
Monday,18-11-2024,22:44.30,WhatsApp,1.78,234771,4,Active,19
Monday,18-11-2024,13:40.55,Slack,1.93,133378,2,Inactive,40
Monday,18-11-2024,18:04.13,Zoom,0.85,341715,4,Inactive,44
Monday,18-11-2024,08:25.27,Microsoft Store,1.18,310614,2,Inactive,29
Monday,18-11-2024,20:54.56,Spotify,4.69,285596,1,Inactive,24
Monday,18-11-2024,07:57.00,Visual Studio,4.56,410896,1,Active,42
Monday,18-11-2024,08:37.59,Eclipse,0.38,479946,2,Active,40
Monday,18-11-2024,19:33.57,Excel,0.79,297581,1,Inactive,51
Monday,18-11-2024,10:54.38,VSCode,0.69,318189,4,Active,18
Monday,18-11-2024,10:47.29,OBS Studio,2.22,690615,2,Active,51
Monday,18-11-2024,18:35.09,Discord,1.91,682350,2,Inactive,15
Monday,18-11-2024,12:08.20,IntelliJ IDEA,1.22,652842,1,Active,43
Monday,18-11-2024,08:07.32,Adobe Illustrator,2.76,256941,1,Active,11
Monday,18-11-2024,16:26.04,AutoCAD,0.48,274440,1,Active,49
Monday,18-11-2024,15:06.04,Visual Studio,1.15,164983,1,Active,48
Monday,18-11-2024,20:26.30,Excel,1.3,647902,1,Inactive,21
Monday,18-11-2024,11:34.57,Teams,3.19,688161,1,Active,27
Monday,18-11-2024,22:10.24,IntelliJ IDEA,0.47,454773,3,Active,60
Monday,18-11-2024,21:14.15,Chrome,4.39,103794,2,Active,13
Monday,18-11-2024,14:26.37,Discord,1.02,128906,2,Inactive,11
Monday,18-11-2024,17:11.39,Adobe Photoshop,3.22,639865,2,Active,54
Monday,18-11-2024,15:26.22,OBS Studio,4.52,670534,4,Active,37
Monday,18-11-2024,12:05.16,Slack,3.29,478693,2,Active,46
Monday,18-11-2024,09:47.40,IntelliJ IDEA,3.14,135476,1,Active,49
Monday,18-11-2024,16:20.57,IntelliJ IDEA,4.52,293168,4,Active,58
Monday,18-11-2024,21:11.02,Telegram,0.69,649978,2,Inactive,35
Monday,18-11-2024,20:03.12,Notion,2.48,260226,2,Active,10
Monday,18-11-2024,13:42.26,Jira,1.38,219806,2,Active,43
Monday,18-11-2024,15:50.56,WhatsApp,3.99,168116,3,Active,28
Monday,18-11-2024,14:16.28,Microsoft Store,4.86,263318,2,Inactive,16
Monday,18-11-2024,10:00.13,Adobe Photoshop,4.95,169334,4,Inactive,31
Tuesday,19-11-2024,23:22.56,Adobe Photoshop,1.36,634313,3,Inactive,21
Tuesday,19-11-2024,17:11.25,Figma,4.65,164643,3,Active,46
Tuesday,19-11-2024,11:14.26,Telegram,0.58,272939,3,Active,38
Tuesday,19-11-2024,00:22.17,Skype,1.39,449271,2,Inactive,53
Tuesday,19-11-2024,00:33.52,Blender,3.71,664530,2,Active,49
Tuesday,19-11-2024,10:21.13,Slack,4.35,312584,1,Active,27
Tuesday,19-11-2024,08:23.45,AutoCAD,0.46,474921,2,Active,35
Tuesday,19-11-2024,00:11.11,Unity,1.04,392799,3,Active,11
Tuesday,19-11-2024,21:42.43,Android Studio,1.37,438683,1,Active,60
Tuesday,19-11-2024,18:01.07,Teams,3.51,571058,4,Active,45
Tuesday,19-11-2024,07:20.58,PowerPoint,2.34,235935,2,Active,35
Tuesday,19-11-2024,22:25.12,Chrome,0.67,511809,3,Active,28
Tuesday,19-11-2024,13:39.39,YouTube,1.62,548960,1,Active,32
Tuesday,19-11-2024,09:55.46,Chrome,4.77,696860,2,Active,12
Tuesday,19-11-2024,21:38.51,Spotify,0.98,186689,2,Inactive,60
Tuesday,19-11-2024,13:51.01,MATLAB,1.8,375058,2,Inactive,54
Tuesday,19-11-2024,14:11.53,Visual Studio,2.62,183730,1,Active,58
Tuesday,19-11-2024,23:17.48,GitHub Desktop,1.48,458267,1,Active,34
Tuesday,19-11-2024,18:51.17,Firefox,2.01,507271,3,Inactive,32
Tuesday,19-11-2024,07:06.01,AutoCAD,4.18,347920,1,Inactive,60
Tuesday,19-11-2024,22:44.34,Postman,4.37,279286,3,Active,25
Tuesday,19-11-2024,20:12.45,Android Studio,3.62,612852,1,Inactive,21
Tuesday,19-11-2024,17:27.24,Steam,0.6,655802,4,Inactive,17
Tuesday,19-11-2024,07:19.53,Spotify,2.33,148278,2,Inactive,57
Tuesday,19-11-2024,20:26.42,Netflix,4.18,575065,1,Active,39
Tuesday,19-11-2024,11:53.51,Eclipse,2.41,408543,3,Active,54
Tuesday,19-11-2024,10:28.03,Postman,2.98,343121,2,Inactive,34
Tuesday,19-11-2024,07:16.58,PowerPoint,3.48,175370,2,Active,30
Tuesday,19-11-2024,00:42.39,Eclipse,0.49,104620,4,Inactive,22
Tuesday,19-11-2024,19:19.25,Jira,4.62,550126,2,Inactive,36
Tuesday,19-11-2024,18:37.30,Notion,1.32,699818,3,Active,49
Tuesday,19-11-2024,17:53.27,Notion,1.91,684886,3,Active,12
Tuesday,19-11-2024,20:44.30,Chrome,3.62,108461,1,Active,24
Tuesday,19-11-2024,20:03.18,VSCode,3.84,621747,1,Active,56
Tuesday,19-11-2024,16:22.14,Notion,0.41,294005,2,Active,36
Tuesday,19-11-2024,12:24.39,Netflix,0.64,334474,2,Inactive,37
Tuesday,19-11-2024,11:17.16,Opera,3.38,452047,4,Active,49
Tuesday,19-11-2024,09:46.50,Notion,3.24,373138,1,Active,45
Tuesday,19-11-2024,16:44.43,WhatsApp,3.55,132250,3,Active,46
Tuesday,19-11-2024,17:20.30,Firefox,1.71,438758,4,Inactive,36
Tuesday,19-11-2024,15:41.17,Skype,3.92,680867,2,Active,55
Tuesday,19-11-2024,17:11.09,Netflix,0.93,557675,2,Inactive,25
Tuesday,19-11-2024,08:59.05,Word,2.03,652204,2,Active,39
Tuesday,19-11-2024,18:12.05,Jira,2.81,106006,3,Inactive,36
Tuesday,19-11-2024,13:59.34,Postman,4.09,615523,2,Inactive,35
Tuesday,19-11-2024,11:12.16,Google Drive,1.77,585942,3,Inactive,47
Tuesday,19-11-2024,23:41.38,Firefox,1.21,511794,3,Inactive,41
Tuesday,19-11-2024,12:48.13,MATLAB,4.08,697313,1,Active,22
Tuesday,19-11-2024,21:31.14,Steam,1.42,580459,2,Inactive,38
Tuesday,19-11-2024,23:28.55,Discord,3.15,527249,4,Inactive,38
Tuesday,19-11-2024,19:01.30,VSCode,1.18,110911,1,Active,56
Tuesday,19-11-2024,13:39.37,Trello,3.43,103091,2,Active,31
Tuesday,19-11-2024,19:30.22,Opera,0.68,182807,2,Inactive,60
Tuesday,19-11-2024,08:51.46,Trello,3.55,146415,1,Active,35
Tuesday,19-11-2024,10:19.24,IntelliJ IDEA,4.35,566028,1,Inactive,47
Tuesday,19-11-2024,16:07.40,Chrome,4.65,436352,3,Inactive,13
Tuesday,19-11-2024,11:01.29,Teams,1.47,478677,2,Active,51
Tuesday,19-11-2024,20:03.58,OneNote,1.08,290523,1,Active,48
Tuesday,19-11-2024,07:23.21,Word,3.17,590647,2,Active,31
Tuesday,19-11-2024,13:20.25,Spotify,3.07,403782,2,Inactive,36
Tuesday,19-11-2024,10:31.42,YouTube,2.45,634009,4,Inactive,48
Tuesday,19-11-2024,15:49.29,Trello,4.57,602454,2,Inactive,27
Wednesday,20-11-2024,10:00.37,WhatsApp,4.33,552223,1,Inactive,44
Wednesday,20-11-2024,19:32.27,WhatsApp,3.51,583061,2,Active,21
Wednesday,20-11-2024,22:43.32,OBS Studio,2.55,225380,2,Inactive,49
Wednesday,20-11-2024,11:39.00,Word,0.38,479634,2,Active,12
Wednesday,20-11-2024,12:47.10,Visual Studio,3.32,507509,1,Inactive,20
Wednesday,20-11-2024,12:27.02,Eclipse,2.15,638576,2,Inactive,49
Wednesday,20-11-2024,11:07.35,Spotify,2.07,552273,4,Inactive,53
Wednesday,20-11-2024,17:09.54,AutoCAD,2.75,442685,4,Active,41
Wednesday,20-11-2024,00:12.47,VSCode,1.63,518863,3,Active,18
Wednesday,20-11-2024,15:47.22,WhatsApp,3.44,587927,2,Active,53
Wednesday,20-11-2024,16:24.11,YouTube,2.27,602389,1,Inactive,26
Wednesday,20-11-2024,11:03.03,Xcode,4.72,628204,3,Active,41
Wednesday,20-11-2024,10:20.02,Excel,3.37,314390,2,Active,13
Wednesday,20-11-2024,23:57.06,OneNote,0.41,469843,4,Inactive,28
Wednesday,20-11-2024,18:43.55,Netflix,3.8,201350,1,Inactive,40
Wednesday,20-11-2024,13:16.49,Notion,4.29,238565,2,Inactive,49
Wednesday,20-11-2024,22:29.20,Microsoft Store,0.95,331957,3,Active,49
Wednesday,20-11-2024,20:47.02,Firefox,2.17,660597,1,Inactive,42
Wednesday,20-11-2024,22:08.50,Discord,0.39,679092,4,Inactive,56
Wednesday,20-11-2024,09:50.40,Firefox,4.7,157815,1,Active,38
Wednesday,20-11-2024,17:15.24,Postman,3.98,465611,3,Inactive,44
Wednesday,20-11-2024,12:51.45,Eclipse,3.54,558618,2,Active,40
Wednesday,20-11-2024,08:35.09,Android Studio,2.2,426985,1,Inactive,28
Wednesday,20-11-2024,07:42.43,Steam,1.25,617390,2,Active,40
Wednesday,20-11-2024,17:53.56,Spotify,0.9,252108,3,Active,37
Wednesday,20-11-2024,09:29.08,Steam,1.71,173409,2,Inactive,38
Wednesday,20-11-2024,07:57.59,Android Studio,3.89,321599,1,Inactive,10
Wednesday,20-11-2024,11:48.54,VSCode,0.94,648316,1,Active,14
Wednesday,20-11-2024,09:01.11,Firefox,3.87,569857,1,Active,39
Wednesday,20-11-2024,09:48.33,Zoom,2.26,110486,1,Inactive,43
Wednesday,20-11-2024,14:32.29,Google Drive,3.68,360754,1,Active,32
Wednesday,20-11-2024,08:06.46,Jira,2.94,651468,2,Inactive,24
Wednesday,20-11-2024,12:59.06,Adobe Illustrator,1.95,692014,2,Inactive,15
Wednesday,20-11-2024,23:59.23,MATLAB,1.71,159201,3,Inactive,21
Wednesday,20-11-2024,18:23.23,Figma,2.76,322548,1,Inactive,44
Wednesday,20-11-2024,07:25.57,IntelliJ IDEA,4.46,602472,2,Inactive,53
Wednesday,20-11-2024,18:35.48,Skype,3.77,400336,3,Active,47
Wednesday,20-11-2024,21:08.26,Telegram,4.18,581266,2,Active,34
Wednesday,20-11-2024,07:23.47,AutoCAD,0.31,506096,1,Active,42
Wednesday,20-11-2024,11:07.01,Spotify,4.28,277051,2,Inactive,23
Wednesday,20-11-2024,14:35.17,Postman,3.81,119359,2,Inactive,28
Wednesday,20-11-2024,12:55.29,GitHub Desktop,0.63,684534,2,Active,42
Wednesday,20-11-2024,16:47.19,IntelliJ IDEA,2.25,277809,4,Active,50
Wednesday,20-11-2024,23:45.58,Netflix,2.35,419473,1,Inactive,58
Wednesday,20-11-2024,11:20.13,Discord,3.02,679308,3,Inactive,47
Wednesday,20-11-2024,16:02.22,Notion,1.55,472764,3,Inactive,41
Wednesday,20-11-2024,14:55.15,Google Drive,4.56,549897,2,Inactive,18
Wednesday,20-11-2024,21:01.52,MATLAB,2.57,209757,1,Inactive,36
Wednesday,20-11-2024,21:35.22,Jira,1.89,422987,2,Active,33
Wednesday,20-11-2024,18:24.10,GitHub Desktop,4.67,140746,2,Inactive,36
Wednesday,20-11-2024,21:08.19,GitHub Desktop,2.16,478692,2,Active,27
Wednesday,20-11-2024,10:38.52,VSCode,2.56,421436,4,Inactive,25
Wednesday,20-11-2024,00:42.17,Excel,2.35,559670,3,Inactive,50
Wednesday,20-11-2024,15:22.44,IntelliJ IDEA,1.31,395362,1,Active,51
Wednesday,20-11-2024,23:04.33,Firefox,1.42,644221,3,Inactive,46
Wednesday,20-11-2024,08:29.49,Excel,4.04,351730,2,Inactive,26
Wednesday,20-11-2024,16:31.01,Opera,3.03,146893,3,Inactive,26
Wednesday,20-11-2024,07:29.24,Jira,3.25,696317,1,Inactive,37
Wednesday,20-11-2024,12:27.11,AutoCAD,3.35,326071,1,Inactive,27
Wednesday,20-11-2024,07:43.45,Firefox,3.47,347068,2,Inactive,44
Wednesday,20-11-2024,17:39.50,WhatsApp,4.64,607439,2,Active,19
Wednesday,20-11-2024,16:32.17,Postman,1.14,417142,2,Active,58
Wednesday,20-11-2024,17:24.09,Eclipse,3.21,374919,3,Active,55
Wednesday,20-11-2024,22:42.06,Slack,1.66,431994,4,Active,16
Wednesday,20-11-2024,14:32.43,Visual Studio,3.13,530120,2,Inactive,27
Wednesday,20-11-2024,12:16.54,Zoom,1.08,326229,2,Active,47
Wednesday,20-11-2024,19:33.03,AutoCAD,4.04,237940,2,Inactive,36
Wednesday,20-11-2024,10:33.44,OneNote,0.71,291538,2,Inactive,30
Wednesday,20-11-2024,14:54.33,Discord,0.78,280305,2,Active,49
Wednesday,20-11-2024,18:40.06,PowerPoint,2.53,464795,2,Inactive,25
Wednesday,20-11-2024,09:09.17,Steam,0.48,598798,1,Inactive,21
Wednesday,20-11-2024,17:15.35,Word,0.76,303387,4,Inactive,42
Wednesday,20-11-2024,00:15.52,Google Drive,3.88,253108,2,Active,45
Wednesday,20-11-2024,08:07.22,Android Studio,1.08,162073,1,Active,55
Wednesday,20-11-2024,20:55.55,Spotify,3.46,425629,1,Active,16
Wednesday,20-11-2024,07:52.05,OBS Studio,4.6,655155,1,Inactive,54
Thursday,21-11-2024,21:52.55,Opera,3.15,257658,1,Active,59
Thursday,21-11-2024,12:40.15,Trello,2.99,553281,1,Inactive,44
Thursday,21-11-2024,09:18.36,Opera,1.69,335767,1,Active,36
Thursday,21-11-2024,13:08.39,Visual Studio,4.89,229458,1,Active,28
Thursday,21-11-2024,15:35.23,Microsoft Store,0.92,614501,3,Active,10
Thursday,21-11-2024,00:10.48,Xcode,4.83,338905,3,Inactive,12
Thursday,21-11-2024,16:48.53,Teams,2.63,159194,1,Active,10
Thursday,21-11-2024,16:52.37,Android Studio,0.79,490046,4,Active,44
Thursday,21-11-2024,16:00.33,Google Drive,0.89,651694,4,Active,42
Thursday,21-11-2024,14:57.24,Google Drive,4.57,113347,1,Inactive,49
Thursday,21-11-2024,17:30.16,Trello,2.53,191948,3,Inactive,41
Thursday,21-11-2024,23:25.23,Discord,4.3,531374,1,Active,12
Thursday,21-11-2024,21:56.13,Steam,3.21,338500,2,Active,12
Thursday,21-11-2024,09:55.49,Postman,3.28,241928,2,Inactive,60
Thursday,21-11-2024,13:46.06,Word,1.21,521757,2,Active,51
Thursday,21-11-2024,22:10.44,Xcode,4.23,222718,4,Inactive,29
Thursday,21-11-2024,23:39.32,Word,3.86,223168,1,Inactive,30
Thursday,21-11-2024,18:40.51,Unity,4.88,159301,4,Inactive,45
Thursday,21-11-2024,20:06.32,WhatsApp,3.7,252828,2,Inactive,30
Thursday,21-11-2024,10:07.58,OBS Studio,1.07,314586,3,Inactive,22
Thursday,21-11-2024,16:38.11,Word,1.43,353326,4,Active,48
Thursday,21-11-2024,22:11.12,PowerPoint,0.96,668032,4,Inactive,42
Thursday,21-11-2024,07:19.08,AutoCAD,3.11,274723,1,Inactive,14
Thursday,21-11-2024,17:57.28,MATLAB,1.75,633417,3,Inactive,54
Thursday,21-11-2024,12:29.09,Postman,1.68,317267,2,Inactive,39
Thursday,21-11-2024,23:14.39,Zoom,3.55,376656,1,Inactive,28
Thursday,21-11-2024,17:37.50,Steam,3.07,443914,4,Active,10
Thursday,21-11-2024,00:44.37,Xcode,2.39,536008,2,Active,46
Thursday,21-11-2024,11:14.28,AutoCAD,2.18,646274,1,Inactive,26
Thursday,21-11-2024,17:26.53,Adobe Photoshop,0.92,270718,1,Active,29
Thursday,21-11-2024,13:15.48,OneNote,4.51,507553,1,Active,12
Thursday,21-11-2024,20:45.18,Visual Studio,0.62,106174,2,Active,22
Thursday,21-11-2024,08:53.31,Teams,2.92,495225,2,Active,50
Thursday,21-11-2024,14:26.00,Visual Studio,1.51,171353,1,Active,13
Thursday,21-11-2024,18:20.54,Jira,3.61,649372,1,Inactive,32
Thursday,21-11-2024,19:52.32,Outlook,0.62,396042,2,Inactive,24
Thursday,21-11-2024,07:17.48,Android Studio,4.91,666998,2,Active,17
Thursday,21-11-2024,19:59.10,Trello,0.67,399563,2,Inactive,59
Thursday,21-11-2024,15:26.22,Google Drive,2.81,112124,2,Inactive,24
Thursday,21-11-2024,21:10.24,IntelliJ IDEA,2.89,337739,1,Inactive,60
Thursday,21-11-2024,08:40.26,Slack,4.2,376341,1,Active,13
Thursday,21-11-2024,12:48.56,Skype,2.61,313729,1,Inactive,41
Thursday,21-11-2024,20:31.32,Visual Studio,3.57,100485,2,Active,35
Thursday,21-11-2024,16:58.14,MATLAB,3.45,488218,1,Active,18
Thursday,21-11-2024,08:46.20,Zoom,3.79,684967,2,Active,56
Thursday,21-11-2024,23:48.10,GitHub Desktop,2.47,398190,2,Inactive,14
Thursday,21-11-2024,14:38.19,Adobe Photoshop,4.05,462346,1,Inactive,43
Thursday,21-11-2024,12:51.01,Teams,1.03,462052,2,Inactive,37
Thursday,21-11-2024,09:11.04,Steam,1.66,299715,2,Active,57
Thursday,21-11-2024,13:27.47,Teams,4.98,277844,2,Active,54
Thursday,21-11-2024,09:43.34,Unity,3.84,665647,2,Active,34
Thursday,21-11-2024,16:49.57,IntelliJ IDEA,4.55,603480,4,Inactive,38
Thursday,21-11-2024,12:40.54,Netflix,4.19,266718,1,Inactive,53
Thursday,21-11-2024,00:19.41,Slack,3.14,649446,4,Inactive,21
Thursday,21-11-2024,08:42.57,Excel,2.75,403387,2,Active,26
Thursday,21-11-2024,20:11.18,Jira,4.35,448488,1,Active,42
Thursday,21-11-2024,10:54.01,Edge,1.97,690573,2,Inactive,35
Thursday,21-11-2024,13:16.50,GitHub Desktop,0.5,640567,1,Active,27
Thursday,21-11-2024,18:56.54,Discord,2.11,589444,1,Active,43
Thursday,21-11-2024,18:23.37,Telegram,1.34,459048,1,Active,54
Thursday,21-11-2024,10:46.10,Notion,2.96,513391,1,Active,16
Thursday,21-11-2024,12:39.58,Trello,2.51,343498,1,Active,46
Thursday,21-11-2024,20:21.30,Telegram,3.24,106906,2,Inactive,12
Thursday,21-11-2024,10:31.58,Skype,4.42,577577,2,Active,21
Thursday,21-11-2024,21:35.08,Chrome,1.44,150126,2,Active,37
Thursday,21-11-2024,07:23.04,Outlook,3.27,369136,2,Inactive,48
Friday,22-11-2024,12:27.26,OBS Studio,4.09,531655,2,Active,54
Friday,22-11-2024,23:31.45,Steam,1.25,442068,2,Active,58
Friday,22-11-2024,13:18.53,Visual Studio,4.06,285498,2,Active,12
